,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2010-05-04,36.590000,37.390000,36.270000,36.480000,25.513606,10297600,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-05,36.330000,36.885000,35.900000,36.060000,25.219864,9594700,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-06,36.010000,36.300000,33.540000,35.240000,24.646367,14949800,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-07,35.180000,35.500000,33.930000,34.860000,24.380600,15890300,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-10,35.920000,36.240000,35.690000,36.170000,25.296796,9067000,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-11,35.930000,36.410000,35.650000,35.750000,25.003054,8788200,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-12,35.820000,36.380000,35.670000,36.320000,25.401704,6643200,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-13,36.280000,36.830000,35.850000,36.500000,25.527594,9356700,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-14,36.260000,36.450000,35.550000,35.780000,25.024036,10421600,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-17,35.880000,35.990000,35.260000,35.870000,25.086980,6777100,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-18,36.070000,36.070000,35.030000,35.200000,24.618392,13181500,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-19,35.050000,35.070000,34.590000,34.950000,24.443545,11833500,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-20,34.220000,34.455000,33.740000,33.860000,23.681214,14021600,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-21,33.230000,34.310000,33.190000,34.300000,23.988944,14841500,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-24,34.130000,34.340000,33.880000,33.950000,23.744159,9217800,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-25,33.120000,34.110000,33.060000,34.070000,23.828085,16577800,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-26,34.190000,34.365000,33.650000,33.770000,23.618270,15421700,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-27,34.080000,34.610000,33.960000,34.590000,24.191766,12019700,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-05-28,34.570000,34.980000,34.140000,34.630000,24.219742,19128400,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-06-01,34.400000,34.930000,34.000000,34.340000,24.016920,12359300,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-06-02,34.490000,35.210000,34.460000,35.200000,24.618392,11578700,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-06-03,35.160000,35.310000,34.510000,35.060000,24.520478,7212900,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
2010-06-04,34.450000,34.570000,33.640000,33.790000,23.632257,11875500,0.000000,1.000000,CVS,Common Stock,CVS Health Corp,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",https://www.cvshealth.com,December,2025-03-31,85300298000,13947000000,16.09,0.708,60.96,2.66,0.0386,4.19,299.18,0.014,0.035,0.0231,0.0693,376741003000,51016999000,4.19,0.602,0.069,79.73,8,13,7,0,0,16.09,11.47,0.226,1.109,0.406,10.38,0.561,72.51,42.57,65.14,60.49,1265020000,1262401000,1.073,87.365,2025-05-01,2025-04-22
