,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2012-07-19,52.320000,53.090000,50.960000,52.140000,44.381199,4618100,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-20,51.970000,52.080000,51.120000,51.380000,43.734293,2013800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-23,50.700000,51.030000,50.330000,50.750000,43.198041,1465800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-24,51.090000,51.220000,50.042500,50.750000,43.198041,2309500,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-25,50.810000,51.560000,50.810000,51.270000,43.640662,2240800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-26,51.820000,51.880000,50.930000,51.300000,43.666197,2064200,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-27,51.620000,52.550000,51.520000,52.410000,44.611022,1953900,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-30,52.230000,52.540000,51.960000,52.340000,44.551438,984400,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-07-31,52.410000,52.580000,51.990000,52.030000,44.287568,1375400,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-01,52.360000,53.090000,52.280000,52.830000,44.968523,2228600,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-02,51.980000,52.160000,50.960000,51.400000,43.751317,2406200,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-03,52.530000,52.870000,52.110000,52.750000,44.900427,1700800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-06,52.870000,53.370000,52.660000,52.940000,45.062154,1335800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-07,52.980000,53.280000,52.890000,53.000000,45.113225,1152600,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-08,52.870000,53.165000,52.580000,52.990000,45.104713,1171800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2012-08-09,52.890000,53.250000,52.700000,52.790000,44.934475,1524200,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
